index,Bayesian_POS_OOS_rate,Bayesian_POS_beta_rate,Bayesian_POS_alpha_level,Bayesian_POS_lost_sales,Bayesian_POS_pinball_loss,EHASTRA_EH_NUMMER,Magazine
2391,0.0344827586206896,0.9948979591836736,0.9655172413793104,83.0,0.3137931034482758,EHG3290517,B
2392,0.0,1.0,1.0,120.0,0.4137931034482758,EHG3424875,B
2393,0.0,1.0,1.0,71.0,0.507142857142857,EHG3431907,B
2394,0.0476190476190476,0.984375,0.9523809523809524,33.0,0.1952380952380951,EHG3570945,B
2395,0.0689655172413793,0.9950738916256158,0.9310344827586208,223.0,0.879310344827586,EHG3778320,B
2396,0.0,1.0,1.0,78.0,0.2689655172413792,EHG3783422,B
2397,0.0,1.0,1.0,88.0,0.3034482758620689,EHG3806636,B
2398,0.0,1.0,1.0,87.0,0.3,EHG3990194,B
2399,0.0,1.0,1.0,137.0,0.4724137931034481,EHG4181731,B
2400,0.0,1.0,1.0,124.0,0.4275862068965516,EHG4610869,B
2401,0.0,1.0,1.0,85.0,0.293103448275862,EHG4839392,B
2402,0.0,1.0,1.0,168.0,0.579310344827586,EHG4962885,B
2403,0.0,1.0,1.0,105.0,0.3620689655172413,EHG4979985,B
2404,0.0,1.0,1.0,161.0,0.5551724137931032,EHG5014498,B
2405,0.0,1.0,1.0,113.0,0.389655172413793,EHG5137099,B
2406,0.0,1.0,1.0,101.0,0.3482758620689654,EHG5432427,B
2407,0.0,1.0,1.0,64.0,0.2206896551724137,EHG5466435,B
2408,0.0,1.0,1.0,218.0,0.7517241379310342,EHG5533279,B
2409,0.0,1.0,1.0,114.0,0.393103448275862,EHG5682949,B
2410,0.0,1.0,1.0,188.0,0.6482758620689653,EHG5710544,B
2411,0.0,1.0,1.0,82.0,0.282758620689655,EHG5724362,B
2412,0.0,1.0,1.0,78.0,0.2689655172413793,EHG5866784,B
2413,0.0,1.0,1.0,79.0,0.2724137931034482,EHG5969668,B
2414,0.0,1.0,1.0,163.0,0.5620689655172413,EHG6176131,B
2415,0.0,1.0,1.0,106.0,0.3655172413793103,EHG6245205,B
2416,0.0,1.0,1.0,80.0,0.2758620689655172,EHG6309387,B
2417,0.0,1.0,1.0,192.0,0.6620689655172415,EHG6784528,B
2418,0.0,1.0,1.0,162.0,0.5586206896551724,EHG6826862,B
2419,0.0,1.0,1.0,84.0,0.289655172413793,EHG6850166,B
2420,0.0,1.0,1.0,100.0,0.3448275862068966,EHG6950221,B
2421,0.0344827586206896,0.9986206896551724,0.9655172413793104,210.0,0.7517241379310344,EHG7088666,B
2422,0.0,1.0,1.0,143.0,0.4931034482758619,EHG7107417,B
2423,0.0,1.0,1.0,60.0,0.2068965517241378,EHG7180677,B
2424,0.0344827586206896,0.9849137931034484,0.9655172413793104,132.0,0.6482758620689653,EHG7257692,B
2425,0.0,1.0,1.0,33.0,0.1833333333333333,EHG7279154,B
2426,0.0,1.0,1.0,117.0,0.403448275862069,EHG7531320,B
2427,0.0344827586206896,0.9955357142857144,0.9655172413793104,94.0,0.3517241379310344,EHG7577359,B
2428,0.0,1.0,1.0,87.0,0.2999999999999999,EHG7583641,B
2429,0.0,1.0,1.0,108.0,0.3724137931034482,EHG7587120,B
2430,0.0,1.0,1.0,54.0,0.186206896551724,EHG7669934,B
2431,0.0344827586206896,0.9896551724137932,0.9655172413793104,195.0,0.8379310344827584,EHG7749854,B
2432,0.0,1.0,1.0,146.0,0.5034482758620689,EHG7754250,B
2433,0.0,1.0,1.0,77.0,0.2655172413793103,EHG7846099,B
2434,0.0,1.0,1.0,246.0,0.8482758620689653,EHG7890631,B
2435,0.0,1.0,1.0,74.0,0.2551724137931033,EHG7921408,B
2436,0.0,1.0,1.0,59.0,0.2034482758620689,EHG8009937,B
2437,0.0344827586206896,0.9753694581280788,0.9655172413793104,115.0,0.8103448275862067,EHG8027431,B
2438,0.0,1.0,1.0,176.0,0.6068965517241378,EHG8091238,B
2439,0.0,1.0,1.0,150.0,0.5172413793103448,EHG8117684,B
2440,0.0,1.0,1.0,49.0,0.1959999999999999,EHG8234698,B
2441,0.0344827586206896,0.9925925925925926,0.9655172413793104,145.0,0.5551724137931033,EHG8439476,B
2442,0.0,1.0,1.0,142.0,0.4896551724137929,EHG8617052,B
2443,0.0,1.0,1.0,119.0,0.4103448275862068,EHG8696066,B
2444,0.0,1.0,1.0,103.0,0.3551724137931035,EHG8737035,B
2445,0.1724137931034483,0.9638752052545158,0.8275862068965517,66.0,0.4206896551724138,EHG8840432,B
2446,0.0,1.0,1.0,77.0,0.2655172413793104,EHG8877360,B
2447,0.0,1.0,1.0,61.0,0.2103448275862068,EHG9025227,B
2448,0.0,1.0,1.0,235.0,0.8103448275862067,EHG9269307,B
2449,0.0344827586206896,0.9955357142857144,0.9655172413793104,86.0,0.3241379310344827,EHG9462900,B
2450,0.0476190476190476,0.975,0.9523809523809524,45.0,0.2904761904761904,EHG9523304,B
2451,0.0,1.0,1.0,52.0,0.1793103448275861,EHG9525284,B
2452,0.0,1.0,1.0,31.0,0.1722222222222221,EHG9597146,B
2453,0.0357142857142857,0.984126984126984,0.9642857142857144,24.0,0.1142857142857142,EHG9609690,B
2454,0.0,1.0,1.0,147.0,0.5068965517241378,EHG9609855,B
2455,0.0,1.0,1.0,122.0,0.4206896551724137,EHG9621086,B
2456,0.0,1.0,1.0,130.0,0.4482758620689655,EHG9707911,B
2457,0.0344827586206896,0.9787018255578094,0.9655172413793104,295.0,2.1758620689655173,EHG9815340,B
2458,0.0,1.0,1.0,161.0,0.5551724137931033,EHG9882259,B
2459,0.0,1.0,1.0,136.0,0.4689655172413792,EHH0133999,B
2460,0.0,1.0,1.0,99.0,0.3413793103448276,EHH0239029,B
2461,0.0344827586206896,0.9968652037617556,0.9655172413793104,94.0,0.3517241379310344,EHH0315871,B
2462,0.0,1.0,1.0,98.0,0.3379310344827586,EHH0591808,B
2463,0.0,1.0,1.0,113.0,0.5380952380952378,EHH0642255,B
2464,0.0,1.0,1.0,201.0,0.6931034482758619,EHH0815036,B
2465,0.0,1.0,1.0,104.0,0.3586206896551724,EHH0874069,B
2466,0.0,1.0,1.0,150.0,0.5172413793103448,EHH0897926,B
2467,0.0,1.0,1.0,80.0,0.2758620689655172,EHH0996974,B
2468,0.0,1.0,1.0,91.0,0.3137931034482758,EHH1075651,B
2469,0.0,1.0,1.0,154.0,0.5310344827586205,EHH1100876,B
2470,0.0,1.0,1.0,71.0,0.2448275862068965,EHH1431722,B
2471,0.0,1.0,1.0,123.0,0.4241379310344828,EHH1845764,B
2472,0.0,1.0,1.0,177.0,0.6103448275862068,EHH1904852,B
2473,0.0,1.0,1.0,198.0,0.6827586206896551,EHH1914448,B
2474,0.0,1.0,1.0,127.0,0.4379310344827586,EHH2132899,B
2475,0.0,1.0,1.0,131.0,0.4517241379310344,EHH2178645,B
2476,0.0,1.0,1.0,190.0,0.6551724137931033,EHH2200319,B
2477,0.0,1.0,1.0,206.0,0.7103448275862067,EHH2324419,B
2478,0.0,1.0,1.0,109.0,0.3758620689655172,EHH2382538,B
2479,0.0,1.0,1.0,87.0,0.3,EHH2539005,B
2480,0.0,1.0,1.0,65.0,0.2241379310344827,EHH2627338,B
2481,0.0,1.0,1.0,192.0,0.6620689655172414,EHH2844266,B
2482,0.0,1.0,1.0,65.0,0.2241379310344827,EHH3130528,B
2483,0.0,1.0,1.0,133.0,0.4586206896551724,EHH3147746,B
2484,0.0,1.0,1.0,168.0,0.5793103448275861,EHH3193230,B
2485,0.0,1.0,1.0,193.0,0.6655172413793101,EHH3204825,B
2486,0.0,1.0,1.0,88.0,0.3034482758620689,EHH3314509,B
2487,0.0,1.0,1.0,80.0,0.2758620689655172,EHH3325759,B
2488,0.0,1.0,1.0,95.0,0.3275862068965517,EHH3476817,B
2489,0.0,1.0,1.0,76.0,0.2620689655172413,EHH3606842,B
2490,0.0,1.0,1.0,112.0,0.3862068965517241,EHH3608251,B
2491,0.0,1.0,1.0,107.0,0.3689655172413792,EHH4078830,B
2492,0.0,1.0,1.0,168.0,0.5793103448275861,EHH4295696,B
2493,0.0,1.0,1.0,101.0,0.3482758620689655,EHH4455015,B
2494,0.0,1.0,1.0,48.0,0.1777777777777777,EHH4496036,B
2495,0.0,1.0,1.0,137.0,0.4724137931034481,EHH4665897,B
2496,0.0,1.0,1.0,76.0,0.2620689655172413,EHH4677379,B
2497,0.0,1.0,1.0,54.0,0.1862068965517241,EHH4764506,B
2498,0.0344827586206896,0.9752747252747253,0.9655172413793104,67.0,0.4793103448275861,EHH4771321,B
2499,0.0,1.0,1.0,117.0,0.4034482758620689,EHH4793911,B
2500,0.0,1.0,1.0,59.0,0.2034482758620689,EHH4906339,B
2501,0.0357142857142857,0.9933333333333332,0.9642857142857144,74.0,0.2928571428571427,EHH5109541,B
2502,0.0,1.0,1.0,63.0,0.2172413793103447,EHH5120186,B
2503,0.0,1.0,1.0,157.0,0.5413793103448276,EHH5166259,B
2504,0.0,1.0,1.0,78.0,0.2689655172413792,EHH5235392,B
2505,0.0,1.0,1.0,49.0,0.2227272727272727,EHH5327850,B
2506,0.0,1.0,1.0,111.0,0.3827586206896551,EHH5394374,B
2507,0.0,1.0,1.0,53.0,0.2523809523809524,EHH5478957,B
2508,0.0555555555555555,0.961904761904762,0.9444444444444444,38.0,0.3888888888888888,EHH5846569,B
2509,0.0,1.0,1.0,227.0,0.7827586206896551,EHH5846936,B
2510,0.0,1.0,1.0,103.0,0.3551724137931034,EHH5892225,B
2511,0.0,1.0,1.0,107.0,0.3689655172413792,EHH5916776,B
2512,0.0,1.0,1.0,76.0,0.2620689655172413,EHH5934374,B
2513,0.0,1.0,1.0,177.0,0.6103448275862069,EHH5938258,B
2514,0.0,1.0,1.0,73.0,0.2517241379310344,EHH5958390,B
2515,0.0,1.0,1.0,128.0,0.4413793103448275,EHH5992424,B
2516,0.12,0.9473684210526316,0.88,23.0,0.1879999999999999,EHH6006568,B
2517,0.0,1.0,1.0,80.0,0.2758620689655172,EHH6211304,B
2518,0.2413793103448276,0.9684223822154856,0.7586206896551724,77.0,0.5965517241379309,EHH6227431,B
2519,0.0344827586206896,0.993103448275862,0.9655172413793104,41.0,0.1689655172413792,EHH6279867,B
2520,0.0,1.0,1.0,142.0,0.4896551724137931,EHH6350209,B
2521,0.037037037037037,0.9925925925925926,0.962962962962963,35.0,0.1592592592592592,EHH6602700,B
2522,0.0,1.0,1.0,140.0,0.482758620689655,EHH6666836,B
2523,0.0,1.0,1.0,89.0,0.3068965517241379,EHH6738344,B
2524,0.0,1.0,1.0,137.0,0.4724137931034481,EHH6748317,B
2525,0.0,1.0,1.0,66.0,0.2999999999999999,EHH6832159,B
2526,0.0344827586206896,0.9948979591836736,0.9655172413793104,76.0,0.289655172413793,EHH6866996,B
2527,0.0,1.0,1.0,50.0,0.1785714285714285,EHH6869280,B
2528,0.0,1.0,1.0,97.0,0.3344827586206896,EHH6885328,B
2529,0.0,1.0,1.0,112.0,0.3862068965517241,EHH6897931,B
2530,0.0,1.0,1.0,165.0,0.5689655172413792,EHH6913892,B
2531,0.0,1.0,1.0,54.0,0.186206896551724,EHH6918434,B
2532,0.0,1.0,1.0,69.0,0.2379310344827585,EHH6957601,B
2533,0.0,1.0,1.0,110.0,0.3793103448275861,EHH7018950,B
2534,0.2758620689655172,0.9862734086872018,0.7241379310344828,136.0,0.882758620689655,EHH7124505,B
2535,0.0,1.0,1.0,257.0,0.8862068965517241,EHH7197507,B
2536,0.0,1.0,1.0,43.0,0.1482758620689654,EHH7590885,B
2537,0.0,1.0,1.0,61.0,0.2346153846153845,EHH8013165,B
2538,0.0344827586206896,0.9961685823754788,0.9655172413793104,85.0,0.3206896551724137,EHH8018096,B
2539,0.0,1.0,1.0,82.0,0.282758620689655,EHH8076644,B
2540,0.0,1.0,1.0,63.0,0.2172413793103447,EHH8155005,B
2541,0.0344827586206896,0.9903846153846154,0.9655172413793104,36.0,0.1517241379310344,EHH8189791,B
2542,0.0833333333333333,0.9833333333333334,0.9166666666666666,50.0,0.2749999999999999,EHH8274807,B
2543,0.0,1.0,1.0,63.0,0.2249999999999999,EHH8476320,B
2544,0.0,1.0,1.0,143.0,0.4931034482758619,EHH8578681,B
2545,0.0,1.0,1.0,188.0,0.6482758620689653,EHH8727116,B
2546,0.0,1.0,1.0,122.0,0.4206896551724137,EHH8869155,B
2547,0.0,1.0,1.0,185.0,0.6379310344827583,EHH8908230,B
2548,0.1379310344827586,0.9703703703703704,0.8620689655172413,44.0,0.2620689655172413,EHH8964555,B
2549,0.0,1.0,1.0,68.0,0.2344827586206896,EHH9050714,B
2550,0.0,1.0,1.0,69.0,0.2379310344827585,EHH9110882,B
2551,0.0,1.0,1.0,141.0,0.486206896551724,EHH9156236,B
2552,0.0,1.0,1.0,176.0,0.6068965517241378,EHH9174596,B
2553,0.0,1.0,1.0,77.0,0.2749999999999999,EHH9210435,B
2554,0.0,1.0,1.0,80.0,0.2758620689655171,EHH9255795,B
2555,0.0,1.0,1.0,96.0,0.3310344827586207,EHH9287006,B
2556,0.0,1.0,1.0,48.0,0.1655172413793103,EHH9346018,B
2557,0.0,1.0,1.0,60.0,0.2068965517241379,EHH9468027,B
2558,0.0,1.0,1.0,140.0,0.4827586206896551,EHH9647760,B
2559,0.0344827586206896,0.9985007496251874,0.9655172413793104,175.0,0.6310344827586206,EHH9742651,B
2560,0.0,1.0,1.0,104.0,0.3586206896551723,EHH9892172,B
2561,0.0,1.0,1.0,78.0,0.2689655172413793,EHH9961531,B
2562,0.0,1.0,1.0,93.0,0.3206896551724138,EHI0103399,B
2563,0.0,1.0,1.0,202.0,0.696551724137931,EHI0127214,B
2564,0.0,1.0,1.0,164.0,0.5655172413793103,EHI0133459,B
2565,0.0344827586206896,0.9944827586206896,0.9655172413793104,203.0,0.8103448275862067,EHI0332127,B
2566,0.0384615384615384,0.9791666666666666,0.9615384615384616,46.0,0.2076923076923076,EHI0359366,B
2567,0.0,1.0,1.0,135.0,0.4655172413793103,EHI0621567,B
2568,0.0,1.0,1.0,67.0,0.2310344827586206,EHI0779700,B
2569,0.0,1.0,1.0,108.0,0.3724137931034482,EHI0981105,B
2570,0.0,1.0,1.0,155.0,0.5344827586206896,EHI0985440,B
2571,0.0,1.0,1.0,119.0,0.4103448275862068,EHI1197555,B
2572,0.0,1.0,1.0,165.0,0.5689655172413791,EHI1441110,B
2573,0.0,1.0,1.0,53.0,0.2523809523809523,EHI1555320,B
2574,0.0,1.0,1.0,68.0,0.2344827586206896,EHI1606586,B
2575,0.0,1.0,1.0,205.0,0.7068965517241378,EHI1648830,B
2576,0.0,1.0,1.0,169.0,0.582758620689655,EHI1652145,B
2577,0.0,1.0,1.0,109.0,0.3758620689655173,EHI1711879,B
2578,0.0,1.0,1.0,86.0,0.296551724137931,EHI1810034,B
2579,0.0,1.0,1.0,127.0,0.4379310344827585,EHI1849198,B
2580,0.0,1.0,1.0,87.0,0.3,EHI2021368,B
2581,0.0,1.0,1.0,50.0,0.1724137931034481,EHI2106626,B
2582,0.0,1.0,1.0,108.0,0.3724137931034483,EHI2157960,B
2583,0.0344827586206896,0.9942528735632185,0.9655172413793104,61.0,0.2379310344827586,EHI2265420,B
2584,0.0,1.0,1.0,69.0,0.2379310344827586,EHI2463476,B
2585,0.0,1.0,1.0,47.0,0.1620689655172413,EHI2559208,B
2586,0.0,1.0,1.0,177.0,0.6103448275862068,EHI2733628,B
2587,0.0,1.0,1.0,81.0,0.2793103448275861,EHI2829931,B
2588,0.0,1.0,1.0,74.0,0.6727272727272726,EHI3020505,B
2589,0.0,1.0,1.0,103.0,0.3551724137931035,EHI3047548,B
2590,0.0,1.0,1.0,95.0,0.3275862068965517,EHI3072391,B
2591,0.0,1.0,1.0,103.0,0.3551724137931033,EHI3271561,B
2592,0.0,1.0,1.0,95.0,0.3275862068965517,EHI3285266,B
2593,0.0,1.0,1.0,99.0,0.3666666666666667,EHI3422218,B
2594,0.0,1.0,1.0,101.0,0.3482758620689655,EHI3534538,B
2595,0.0,1.0,1.0,93.0,0.3206896551724137,EHI3547231,B
2596,0.0,1.0,1.0,133.0,0.4586206896551723,EHI3700082,B
2597,0.0,1.0,1.0,90.0,0.3103448275862069,EHI3781976,B
2598,0.0689655172413793,0.9814814814814816,0.9310344827586208,49.0,0.2241379310344827,EHI3863668,B
2599,0.0,1.0,1.0,132.0,0.4551724137931033,EHI3875101,B
2600,0.0,1.0,1.0,195.0,0.6724137931034483,EHI4127929,B
2601,0.0,1.0,1.0,210.0,0.7241379310344825,EHI4155074,B
2602,0.0,1.0,1.0,73.0,0.2517241379310345,EHI4582051,B
2603,0.0,1.0,1.0,139.0,0.4793103448275861,EHI4657620,B
2604,0.0,1.0,1.0,31.0,0.1823529411764705,EHI4663166,B
2605,0.0,1.0,1.0,202.0,0.6965517241379309,EHI4720527,B
2606,0.0,1.0,1.0,108.0,0.3724137931034482,EHI4784505,B
2607,0.2068965517241379,0.9785788923719958,0.7931034482758621,63.0,0.4103448275862068,EHI5247241,B
2608,0.0,1.0,1.0,154.0,0.5310344827586205,EHI5278558,B
2609,0.0,1.0,1.0,88.0,0.3034482758620688,EHI5303370,B
2610,0.0689655172413793,0.981609195402299,0.9310344827586208,46.0,0.2413793103448275,EHI5367255,B
2611,0.0,1.0,1.0,66.0,0.2275862068965516,EHI5393792,B
2612,0.0,1.0,1.0,150.0,0.5172413793103448,EHI5487327,B
2613,0.0,1.0,1.0,209.0,0.7206896551724136,EHI5704964,B
2614,0.0,1.0,1.0,68.0,0.3238095238095236,EHI5860802,B
2615,0.0,1.0,1.0,209.0,0.7206896551724136,EHI5911755,B
2616,0.0,1.0,1.0,168.0,0.579310344827586,EHI6046916,B
2617,0.0,1.0,1.0,116.0,0.3999999999999999,EHI6163171,B
2618,0.0,1.0,1.0,134.0,0.4620689655172413,EHI6188534,B
2619,0.0,1.0,1.0,211.0,0.7275862068965516,EHI6345764,B
2620,0.0,1.0,1.0,97.0,0.3344827586206896,EHI6467942,B
2621,0.0,1.0,1.0,92.0,0.3172413793103448,EHI6519540,B
2622,0.0,1.0,1.0,68.0,0.2428571428571428,EHI6529316,B
2623,0.1034482758620689,0.9831349206349208,0.896551724137931,104.0,0.4689655172413792,EHI6626491,B
2624,0.0,1.0,1.0,144.0,0.4965517241379308,EHI6633508,B
2625,0.0,1.0,1.0,186.0,0.6413793103448274,EHI6707401,B
2626,0.0,1.0,1.0,118.0,0.437037037037037,EHI6886830,B
2627,0.0344827586206896,0.9885057471264368,0.9655172413793104,174.0,0.793103448275862,EHI7037251,B
2628,0.0,1.0,1.0,160.0,0.5517241379310344,EHI7058985,B
2629,0.0,1.0,1.0,165.0,0.5689655172413791,EHI7146079,B
2630,0.0,1.0,1.0,116.0,0.3999999999999998,EHI7285797,B
2631,0.0,1.0,1.0,89.0,0.3068965517241379,EHI7541012,B
2632,0.0,1.0,1.0,99.0,0.3413793103448275,EHI7551871,B
2633,0.0,1.0,1.0,80.0,0.2758620689655172,EHI7557926,B
2634,0.0,1.0,1.0,151.0,0.5206896551724137,EHI7649338,B
2635,0.0,1.0,1.0,187.0,0.6448275862068965,EHI7733547,B
2636,0.0,1.0,1.0,141.0,0.486206896551724,EHI7849411,B
2637,0.0,1.0,1.0,66.0,0.2275862068965516,EHI8096749,B
2638,0.0689655172413793,0.9897959183673468,0.9310344827586208,87.0,0.3551724137931035,EHI8110827,B
2639,0.0,1.0,1.0,43.0,0.2866666666666665,EHI8117130,B
2640,0.0,1.0,1.0,101.0,0.3482758620689655,EHI8160392,B
2641,0.0,1.0,1.0,50.0,0.3333333333333332,EHI8217986,B
2642,0.2068965517241379,0.975760890394911,0.7931034482758621,435.0,2.76896551724138,EHI8329586,B
2643,0.0,1.0,1.0,83.0,0.2862068965517241,EHI8351248,B
2644,0.0,1.0,1.0,108.0,0.3724137931034482,EHI8488574,B
2645,0.0,1.0,1.0,106.0,0.3655172413793103,EHI8522217,B
2646,0.0,1.0,1.0,38.0,0.1652173913043478,EHI8534398,B
2647,0.0,1.0,1.0,139.0,0.4793103448275861,EHI8582894,B
2648,0.0,1.0,1.0,81.0,0.2793103448275861,EHI9049226,B
2649,0.0,1.0,1.0,214.0,0.7379310344827585,EHI9215054,B
2650,0.0344827586206896,0.9950738916256158,0.9655172413793104,74.0,0.2827586206896551,EHI9247136,B
2651,0.0,1.0,1.0,99.0,0.3413793103448275,EHI9391170,B
2652,0.0,1.0,1.0,90.0,0.3103448275862068,EHI9409322,B
2653,0.0384615384615384,0.9766666666666666,0.9615384615384616,69.0,0.4807692307692307,EHI9456289,B
2654,0.0,1.0,1.0,163.0,0.5620689655172413,EHI9579630,B
2655,0.0,1.0,1.0,81.0,0.2793103448275861,EHI9599222,B
2656,0.0,1.0,1.0,152.0,0.5241379310344827,EHI9653638,B
2657,0.1666666666666666,0.8939393939393938,0.8333333333333334,22.0,0.3,EHI9663746,B
2658,0.0344827586206896,0.9942528735632185,0.9655172413793104,59.0,0.2310344827586206,EHI9694591,B
2659,0.0,1.0,1.0,119.0,0.4103448275862068,EHJ0153195,B
2660,0.0,1.0,1.0,90.0,0.3103448275862068,EHJ0171044,B
2661,0.0,1.0,1.0,85.0,0.2931034482758619,EHJ0263156,B
2662,0.0,1.0,1.0,123.0,0.4241379310344827,EHJ0263941,B
2663,0.0,1.0,1.0,97.0,0.3344827586206895,EHJ0408332,B
2664,0.0344827586206896,0.9942528735632185,0.9655172413793104,82.0,0.3103448275862069,EHJ0589710,B
2665,0.0,1.0,1.0,83.0,0.3074074074074073,EHJ0649290,B
2666,0.0,1.0,1.0,39.0,0.1344827586206896,EHJ0705374,B
2667,0.0434782608695652,0.9833333333333332,0.9565217391304348,20.0,0.1217391304347826,EHJ0746925,B
2668,0.0,1.0,1.0,118.0,0.4068965517241378,EHJ0758779,B
2669,0.0344827586206896,0.9907407407407408,0.9655172413793104,44.0,0.1793103448275861,EHJ0781575,B
2670,0.0,1.0,1.0,129.0,0.4448275862068965,EHJ0782385,B
2671,0.0344827586206896,0.984126984126984,0.9655172413793104,56.0,0.2758620689655172,EHJ0859921,B
2672,0.0344827586206896,0.9857142857142858,0.9655172413793104,43.0,0.2034482758620689,EHJ0916860,B
2673,0.0,1.0,1.0,101.0,0.3482758620689655,EHJ1096407,B
2674,0.0,1.0,1.0,147.0,0.5068965517241378,EHJ1123947,B
2675,0.0,1.0,1.0,71.0,0.2448275862068965,EHJ1138515,B
2676,0.0,1.0,1.0,53.0,0.2944444444444443,EHJ1283126,B
2677,0.0,1.0,1.0,136.0,0.4689655172413792,EHJ1313144,B
2678,0.0,1.0,1.0,74.0,0.2551724137931034,EHJ1390579,B
2679,0.0,1.0,1.0,215.0,0.7413793103448275,EHJ1398031,B
2680,0.0,1.0,1.0,146.0,0.5034482758620689,EHJ1432436,B
2681,0.0,1.0,1.0,164.0,0.5655172413793103,EHJ1464212,B
2682,0.0,1.0,1.0,169.0,0.582758620689655,EHJ1596450,B
2683,0.0,1.0,1.0,93.0,0.3321428571428572,EHJ1621470,B
2684,0.0,1.0,1.0,97.0,0.3344827586206897,EHJ1660219,B
2685,0.0,1.0,1.0,42.0,0.1999999999999999,EHJ1770199,B
2686,0.0,1.0,1.0,76.0,0.2620689655172413,EHJ1910128,B
2687,0.0,1.0,1.0,93.0,0.3206896551724137,EHJ2060012,B
2688,0.0,1.0,1.0,53.0,0.182758620689655,EHJ2062069,B
2689,0.0,1.0,1.0,89.0,0.3068965517241379,EHJ2119052,B
2690,0.0,1.0,1.0,68.0,0.2344827586206896,EHJ2163152,B
2691,0.0344827586206896,0.9963702359346642,0.9655172413793104,169.0,0.6379310344827583,EHJ2168158,B
2692,0.0,1.0,1.0,211.0,0.7275862068965516,EHJ2262795,B
2693,0.0,1.0,1.0,107.0,0.3689655172413793,EHJ2287501,B
2694,0.0,1.0,1.0,61.0,0.2259259259259258,EHJ2523118,B
2695,0.0,1.0,1.0,248.0,0.8551724137931033,EHJ2636816,B
2696,0.0526315789473684,0.9666666666666666,0.9473684210526316,25.0,0.1736842105263157,EHJ2663397,B
2697,0.0,1.0,1.0,85.0,0.2931034482758619,EHJ2712450,B
2698,0.1724137931034483,0.9764336752540782,0.8275862068965517,892.0,5.696551724137931,EHJ2736660,B
2699,0.0,1.0,1.0,194.0,0.6689655172413791,EHJ2737647,B
2700,0.0,1.0,1.0,103.0,0.3551724137931034,EHJ2930787,B
2701,0.0,1.0,1.0,44.0,0.1517241379310345,EHJ3083762,B
2702,0.0,1.0,1.0,21.0,0.1749999999999999,EHJ3380029,B
2703,0.0,1.0,1.0,133.0,0.4586206896551723,EHJ3562755,B
2704,0.0,1.0,1.0,95.0,0.3275862068965517,EHJ3709185,B
2705,0.0,1.0,1.0,62.0,0.4133333333333332,EHJ3833127,B
2706,0.0,1.0,1.0,177.0,0.6103448275862068,EHJ3888241,B
2707,0.0,1.0,1.0,53.0,0.1827586206896551,EHJ3944190,B
2708,0.0,1.0,1.0,127.0,0.4379310344827585,EHJ4195200,B
2709,0.0,1.0,1.0,113.0,0.3896551724137931,EHJ4261309,B
2710,0.0,1.0,1.0,136.0,0.4689655172413793,EHJ4344240,B
2711,0.0344827586206896,0.9942528735632185,0.9655172413793104,68.0,0.2620689655172413,EHJ4368211,B
2712,0.0,1.0,1.0,42.0,0.1448275862068965,EHJ4371074,B
2713,0.0,1.0,1.0,167.0,0.5758620689655171,EHJ4665782,B
2714,0.0689655172413793,0.9791666666666666,0.9310344827586208,23.0,0.1344827586206896,EHJ4714202,B
2715,0.0,1.0,1.0,144.0,0.4965517241379309,EHJ4729077,B
2716,0.0344827586206896,0.9940476190476192,0.9655172413793104,75.0,0.2862068965517241,EHJ4930317,B
2717,0.0,1.0,1.0,229.0,0.7896551724137928,EHJ4990232,B
2718,0.0,1.0,1.0,130.0,0.4482758620689654,EHJ5091585,B
2719,0.0,1.0,1.0,191.0,0.6586206896551723,EHJ5270278,B
2720,0.0,1.0,1.0,112.0,0.3862068965517241,EHJ5341558,B
2721,0.0,1.0,1.0,114.0,0.393103448275862,EHJ5394914,B
2722,0.0,1.0,1.0,159.0,0.5482758620689654,EHJ5489248,B
2723,0.0,1.0,1.0,145.0,0.4999999999999998,EHJ5513486,B
2724,0.0,1.0,1.0,122.0,0.4206896551724136,EHJ5574872,B
2725,0.0,1.0,1.0,76.0,0.2620689655172413,EHJ5794035,B
2726,0.0,1.0,1.0,96.0,0.3310344827586207,EHJ5921760,B
2727,0.0,1.0,1.0,187.0,0.6448275862068964,EHJ5940570,B
2728,0.0,1.0,1.0,113.0,0.4346153846153845,EHJ5999430,B
2729,0.1379310344827586,0.9749589490968802,0.8620689655172413,69.0,0.4034482758620689,EHJ6057390,B
2730,0.0,1.0,1.0,148.0,0.5103448275862068,EHJ6152371,B
2731,0.0,1.0,1.0,58.0,0.1999999999999999,EHJ6272565,B
2732,0.0344827586206896,0.9956896551724138,0.9655172413793104,94.0,0.3517241379310344,EHJ6323337,B
2733,0.0,1.0,1.0,85.0,0.2931034482758619,EHJ6387765,B
2734,0.0,1.0,1.0,62.0,0.2137931034482758,EHJ6504867,B
2735,0.0,1.0,1.0,61.0,0.2103448275862068,EHJ6540088,B
2736,0.0,1.0,1.0,139.0,0.4793103448275861,EHJ6596276,B
2737,0.0344827586206896,0.9942528735632185,0.9655172413793104,56.0,0.2206896551724137,EHJ6652591,B
2738,0.0,1.0,1.0,139.0,0.479310344827586,EHJ6891469,B
2739,0.0,1.0,1.0,126.0,0.4344827586206896,EHJ7021917,B
2740,0.0344827586206896,0.9852216748768472,0.9655172413793104,65.0,0.3068965517241379,EHJ7029961,B
2741,0.0,1.0,1.0,90.0,0.3103448275862068,EHJ7046366,B
